aadb,2=嗷嗷待哺
ymgr,2=玉门关
ymgx,2=也没关系
ymhv,2=鱼目混珠
ymhw,2=一抹黑
ymiu,2=羊毛出在羊身上
ymjm,2=也没见
ymjr,2=一鸣惊人
ymju,2=颜面尽失
ymjx,2=眼冒金星
ymlh,2=愚昧落后
ymlm,2=圆满落幕
ymlr,2=一目了然
ymlu,2=压马路
ymlw,2=扬名立万
ymmu,2=一幕幕
ymmx,2=倚门卖笑
ymmz,2=游牧民族
ymny,2=亚美尼亚
ympi,2=一马平川
ymqm,2=一毛钱
ymqq,2=羽毛球
ymqr,2=以貌取人
ymqy,2=缘木求鱼
ymsd,2=颜面扫地
ymtl,2=与民同乐
ymtq,2=扬眉吐气
ymuh,2=一目十行
ymuk,2=眼明手快
ymuw,2=英明神武
ymvc,2=一面之词
ymvj,2=一面之交
ymvs,2=一秒钟
ymvu,2=验明正身
ymvv,2=揠苗助长
ymvx,2=鱼米之乡
ymwf,2=羽毛未丰
ymwh,2=一命呜呼
ymwj,2=野马无缰
ymwm,2=以梦为马
ymwu,2=有名无实
ymwv,2=愚昧无知
ymxb,2=以命相搏
ymxi,2=一脉相承
ymxl,2=眼明心亮
ymxs,2=一门心思
ymxx,2=月明星稀
ymxy,2=亚马逊
ymyh,2=越描越黑
ymyr,2=圆明园
ymyy,2=一模一样
ymyz,2=有没有
ymzi,2=夜猫子
ymzl,2=夜猫子进宅，无事不来
ynbn,2=有奶便是娘
ynbz,2=一年半载
yndt,2=一年到头
yneu,2=迎难而上
ynix,2=遇难成祥
ynji,2=一年级
ynqj,2=一诺千金
ynsj,2=一年四季
yntd,2=有难同当
ynug,2=云南省
ynvb,2=云泥之别
ynvc,2=一念至此
ynvi,2=一念之差
ynvj,2=一念之间
ynvx,2=一怒之下
ynwr,2=以你为荣
ynyd,2=一年一度
ynyn,2=一男一女
ynyu,2=延年益寿
ynzu,2=英年早逝
ynzv,2=疑难杂症
ypbx,2=一片冰心
ypdx,2=眼皮底下
ypeh,2=一炮而红
ypgq,2=以偏概全
ypht,2=一抔黄土
yphy,2=一派胡言
ypjf,2=有屁就放
ypjh,2=一拍即合
ypkb,2=一片空白
ypli,2=有魄力
yplj,2=一片狼藉
ypls,2=一拍两散
yppm,2=一片片
yprx,2=一贫如洗
ypsu,2=一盘散沙
ypuh,2=一曝十寒
ypvl,2=一拼之力
ypyk,2=硬碰硬
ypyx,2=一颦一笑
ypzl,2=有朋自远方来
yqav,2=燕雀安知鸿鹄之志
yqbf,2=一去不复返
yqbl,2=移情别恋
yqbm,2=欲求不满
yqbt,2=一窍不通
yqbu,2=语气不善
yqbv,2=一钱不值
yqby,2=有求必应
yqdl,2=玉砌雕阑
yqdm,2=优缺点
yqdn,2=一切都有可能
yqdu,2=元气大伤
yqeb,2=一穷二白
yqei,2=一清二楚
yqff,2=意气风发
yqfh,2=右前方
yqfx,2=粤犬吠雪
yqfz,2=有其父必有其子
yqgz,2=欲擒故纵
yqhd,2=油腔滑调
yqhi,2=一气呵成
yqhj,2=邀请函
yqit,2=怨气冲天
yqjm,2=元器件
yqjn,2=一切皆有可能
yqjv,2=一切尽在不言中
yqkj,2=勇气可嘉
yqld,2=用起来
yqlr,2=以强凌弱
yqms,2=以权谋私
yqnh,2=摇旗呐喊
yqnm,2=有钱能使鬼推磨
yqql,2=欲穷千里目，更上一层楼
yqqm,2=欲穷千里目
yqrf,2=有钱人
yqru,2=由浅入深
yqrx,2=一腔热血
yqsi,2=用其所长
yqsy,2=一切随缘
yqtg,2=异曲同工
yqti,2=异曲同工之处
yqtm,2=异曲同工之妙
yqtx,2=有期徒刑
yqui,2=尤其是
yquo,2=与其说
yquu,2=摇钱树
yqvh,2=一丘之貉
yqvi,2=有气质
yqvx,2=一气之下
yqwh,2=有去无回
yqwl,2=有气无力
yqwu,2=鸦雀无声
yqxg,2=偃旗息鼓
yqxt,2=意气相投
yqyg,2=一瘸一拐
yqyh,2=一前一后
yqyj,2=寓情于景
yqyl,2=于情于理
yqyn,2=有求于你
yqyq,2=予取予求
yqyr,2=有求于人
yqyu,2=意气用事
yqyx,2=怡情养性
yqyy,2=有情有义
yrbd,2=用人不当
yrbq,2=一日不见如隔三秋
yrbu,2=遇人不淑
yrbx,2=仰人鼻息
yrby,2=用人不疑
yrej,2=迎刃而解
yrem,2=掩人耳目
yreu,2=油然而生
yrey,2=因人而异
yrfb,2=与人方便
yrfe,2=一日夫妻百日恩
yrfv,2=易如反掌
yrgd,2=优柔寡断
yrgw,2=依然故我
yrhg,2=雍容华贵
yrie,2=一人吃饱，全家不饿
yrjp,2=愚人节
yrjr,2=毅然决然
yrjw,2=一如既往
yrjz,2=与日俱增
yrkg,2=以柔克刚
yrku,2=贻人口实
yrnd,2=有容乃大
yrql,2=一日千里
yrrg,2=依然如故
yrru,2=引人入胜
yrrv,2=游人如织
yrsc,2=一日三餐
yrsq,2=一日三秋
yrsx,2=一日三省
yrtl,2=艳如桃李
yrux,2=哑然失笑
yrvm,2=引人注目
yrvx,2=一人之下
yrwb,2=以人为本
yrwj,2=以人为镜
yrwu,2=与人为善
yrwy,2=月如无恨月长圆
yryl,2=映入眼帘
yryx,2=嫣然一笑
yryy,2=游刃有余
yrzd,2=怡然自得
yrzr,2=庸人自扰
yrzv,2=庸人自扰之
ysbg,2=一丝不苟
ysbh,2=要死不活
ysbt,2=腰酸背痛
yseg,2=一扫而光
ysek,2=一扫而空
ysfl,2=云散风流
ysgu,2=雅俗共赏
yshf,2=严丝合缝
ysjs,2=一损俱损
yslb,2=伊斯兰堡
yslc,2=压死骆驼的最后一根稻草
yslp,2=以色列
ysuy,2=野蔌山肴
yswb,2=营私舞弊
yswp,2=鱼死网破
yswy,2=有损无益
ysyh,2=一丝一毫
yszd,2=欲速则不达
yszw,2=有所作为
ytbw,2=有条不紊
ytdh,2=一条道跑到黑
ytdw,2=一天到晚
ytfm,2=油头粉面
ytgu,2=迎头赶上
ythn,2=摇头晃脑
ythq,2=一团和气
ytht,2=一塌糊涂
ythy,2=言谈话语
ytit,2=仰天长叹
ytjc,2=言听计从
ytjh,2=一统江湖
ytjv,2=言谈举止
ytlh,2=一条路走到黑
ytlm,2=一团乱麻
ytls,2=一条龙
ytlu,2=一条路
ytmn,2=有头没脑
ytsu,2=一潭死水
yttj,2=迎头痛击
yttn,2=一条条
yttx,2=一统天下
ytun,2=窈窕淑女
ytur,2=应天顺人
ytvd,2=勇挑重担
ytvx,2=晕头转向
ytwf,2=仪态万方
ytwh,2=因特网
ytwj,2=以退为进
ytwk,2=一吐为快
ytwr,2=有天无日
ytwu,2=一头雾水
ytxl,2=蝇头小利
ytyl,2=有头有脸
ytyw,2=有头有尾
ytyy,2=一天一夜
ytzc,2=一团糟
yubb,2=一手包办
yubh,2=一时半会
yubv,2=掩饰不住
yubx,2=一声不响
yuch,2=一手策划
yudh,2=移山倒海
yudl,2=遗世独立
yudw,2=野生动物
yueg,2=一闪而过
yuen,2=一石二鸟
yuex,2=由上而下
yufm,2=衣食父母
yuge,2=一首歌
yugy,2=有失公允
yuhf,2=燕瘦环肥
yuhq,2=一生何求
yuht,2=一时糊涂
yuhx,2=游手好闲
yuhz,2=有时候
yuib,2=因势乘便
yuic,2=与世长辞
yuid,2=一时冲动
yuis,2=应声虫
yuit,2=严师出高徒
yujf,2=玉石俱焚
yujj,2=与时俱进
yujl,2=与生俱来
yuld,2=因势利导
yulf,2=玉树临风
yult,2=优胜劣汰
yumx,2=烟视媚行
yunn,2=饮食男女
yuqj,2=饮食起居
yurc,2=也是如此
yurj,2=夜深人静
yurn,2=由奢入俭难
yusk,2=一时三刻
yusy,2=饮水思源
yutr,2=一视同仁
yutt,2=一手托天
yuud,2=以少胜多
yuuf,2=以身试法
yuuu,2=一试身手
yuvh,2=鱼水之欢
yuvj,2=一时之间
yuvn,2=有生之年
yuvt,2=一手遮天
yuvv,2=由始至终
yuvx,2=衣食住行
yuwb,2=于事无补
yuwi,2=一事无成
yuwk,2=有恃无恐
yuwl,2=一时无两
yuwu,2=游山玩水
yuwv,2=与世无争
yuxg,2=以身殉国
yuxv,2=以身殉职
yuxy,2=艺术学院
yuyg,2=疑神疑鬼
yuyl,2=有史以来
yuyn,2=益寿延年
yuyu,2=一生一世
yuyv,2=有始有终
yuyw,2=远胜于我
yuyy,2=亦师亦友
yuzh,2=一失足成千古恨
yuzp,2=影视作品
yuzz,2=以身作则
yvbg,2=有志不在年高
yvbi,2=圆珠笔
yvbj,2=一知半解
yvbm,2=邮政编码
yvbt,2=与众不同
yvbu,2=一着不慎
yvbv,2=抑制不住
yvby,2=一朝被蛇咬
yvdc,2=眼中钉，肉中刺
yvdk,2=眼中钉
yvdm,2=悠着点
yvdn,2=一专多能
yvdx,2=一枝独秀
yvff,2=焉知非福
yvfg,2=一阵风
yvfx,2=医者父母心
yvgx,2=一争高下
yvhj,2=已臻化境
yvhl,2=一枕黄粱
yvhx,2=一枝花
yvij,2=一指禅
yvil,2=言之成理
yvju,2=邮政局
yvjx,2=一针见血
yvkw,2=一纸空文
yvli,2=意志力
yvlv,2=圆周率
yvma,2=验证码
yvmg,2=仰之弥高
yvml,2=寅支卯粮
yvqd,2=愚者千虑，必有一得
yvqj,2=一掷千金
yvqt,2=一柱擎天
yvqu,2=颐指气使
yvqx,2=一朝权在手，便把令来行
yvrf,2=运指如飞
yvrw,2=一致认为
yvsg,2=银装素裹
yvtg,2=一致通过
yvtm,2=一整天
yvtp,2=硬着头皮
yvtu,2=硬着头皮上
yvty,2=一致同意
yvuf,2=胭脂水粉
yvug,2=愿者上钩
yvuj,2=刖趾适屦
yvut,2=以正视听
yvuz,2=言之尚早
yvvf,2=一阵阵
yvvg,2=月中折桂
yvvi,2=有志者事竟成
yvvk,2=饮鸩止渴
yvvu,2=有志之士
yvvy,2=由衷之言
yvww,2=言之无物
yvwz,2=言者无罪
yvxi,2=语重心长
yvxk,2=严重性
yvxu,2=一桩心事
yvyd,2=严阵以待
yvyf,2=一眨眼功夫
yvyi,2=一张一弛
yvyj,2=一转眼
yvyl,2=言之有理
yvym,2=用之于民
yvyr,2=有朝一日
yvys,2=一至于斯
yvyu,2=一招一式
yvyw,2=原汁原味
yvyx,2=一朝一夕
yvyy,2=越战越勇
yvzi,2=一阵子
yvzz,2=言之凿凿
ywbj,2=言无不尽
ywbm,2=一文不名
ywbv,2=一文不值
ywdj,2=一网打尽
ywdl,2=渔翁得利
ywej,2=言无二价
ywfg,2=义无反顾
ywhl,2=吆五喝六
ywhy,2=以武会友
ywiw,2=一无长物
ywjz,2=咬文嚼字
ywkj,2=依我看
ywkq,2=一无可取
ywlc,2=语无伦次
ywmk,2=英文名
ywmm,2=烟雾弥漫
ywmw,2=有完没完
ywnm,2=一万年
ywnr,2=永无宁日
ywpd,2=夷为平地
ywql,2=摇尾乞怜
ywqm,2=冤枉钱
ywqu,2=一往情深
ywqx,2=愿闻其详
ywqz,2=仰卧起坐
ywsd,2=一无所得
ywsh,2=一无所获
ywsi,2=一无所成
ywsq,2=一无所求
ywsv,2=一无所知
ywsy,2=一无所有
ywti,2=有问题
ywuh,2=一晚上
ywui,2=一无是处
ywup,2=一碗水端平
ywvd,2=用武之地
ywve,2=意味着
ywvj,2=永无止境
ywvq,2=勇往直前
ywvy,2=言外之意
ywwa,2=洋娃娃
ywwf,2=鱼尾纹
ywwg,2=与我无关
ywwj,2=一望无际
ywwq,2=一往无前
ywwy,2=一望无垠
ywxu,2=鹦鹉学舌
ywxv,2=永无休止
ywxw,2=偃武修文
ywyd,2=一问一答
ywyr,2=业务员
ywyu,2=一五一十
ywyw,2=耀武扬威
ywyx,2=杳无音信
yxba,2=也许吧
yxbb,2=野心勃勃
yxbd,2=意想不到
yxbi,2=英雄辈出
yxbl,2=原形毕露
yxbr,2=于心不忍
yxby,2=言行不一
yxco,2=一小撮
yxdc,2=一想到
yxdf,2=贻笑大方
yxdu,2=有线电视
yxdx,2=有些东西
yxeg,2=一笑而过
yxey,2=一心二用
yxfu,2=以下犯上
yxfv,2=浴血奋战
yxgs,2=有限公司
yxgz,2=游戏规则
yxhl,2=烟熏火燎
yxhx,2=以血还血
yxhy,2=遥相呼应
yxii,2=忧心忡忡
yxje,2=元凶巨恶
yxji,2=游戏机
yxjm,2=英雄救美
yxjn,2=右下角
yxjp,2=元宵节
yxjv,2=言行举止
yxki,2=有隙可乘
yxld,2=一系列的
yxli,2=影响力
yxlk,2=用心良苦
yxlp,2=一系列
yxlr,2=月下老人
yxlu,2=意兴阑珊
yxlv,2=一笑了之
yxma,2=音形码
yxmi,2=英雄莫问出处
yxml,2=英雄末路
yxmm,2=隐姓埋名
yxng,2=英雄难过美人关
yxqd,2=英雄气短
yxqi,2=一雪前耻
yxqj,2=一笑千金
yxql,2=一泻千里
yxqw,2=音信全无
yxqy,2=一厢情愿
yxrc,2=一向如此
yxrf,2=忧心如焚
yxrh,2=意下如何
yxrm,2=饮血茹毛
yxru,2=游戏人生
yxsd,2=预选赛
yxst,2=英雄所见略同
yxtj,2=一席谈
yxtk,2=异想天开
yxuc,2=一息尚存
yxud,2=因小失大
yxug,2=疑心生暗鬼
yxuh,2=有些时候
yxui,2=一小时
yxuj,2=因循守旧
yxuk,2=印象深刻
yxuq,2=有些事情
yxuw,2=游行示威
yxvd,2=一席之地
yxvj,2=一夕之间
yxvs,2=印象中
yxvu,2=一心只读圣贤书
yxvv,2=一笑置之
yxvy,2=言下之意
yxwd,2=英雄无用武之地
yxwl,2=有心无力
yxws,2=云消雾散
yxwt,2=有些问题
yxwu,2=一下午
yxxk,2=有效性
yxxw,2=云兴霞蔚
yxxx,2=异性相吸
yxyi,2=一向以
yxyr,2=有血有肉
yxys,2=烟消云散
yxyu,2=越陷越深
yxyv,2=言行一致
yxyy,2=一心一意
yxzi,2=一下子
yxzr,2=有限责任
yxzs,2=有限责任公司
yybb,2=原原本本
yybd,2=源源不断
yybf,2=一言不发
yybh,2=一言不合
yybj,2=犹豫不决
yybu,2=依依不舍
yybx,2=语焉不详
yyby,2=一言半语
yycc,2=郁郁葱葱
yyci,2=有一次
yydd,2=有一点点
yydg,2=泱泱大国
yydh,2=愿意的话
yydl,2=以逸待劳
yydm,2=有一点
yydn,2=由易到难
yydp,2=一语道破
yydu,2=一衣带水
yydy,2=洋洋得意
yyej,2=一饮而尽
yyeq,2=一跃而起
yyer,2=一拥而入
yyeu,2=应运而生
yyev,2=郁郁而终
yyex,2=一跃而下
yyff,2=淫雨霏霏
yyfl,2=一夜风流
yygg,2=蝇营狗苟
yygh,2=郁郁寡欢
yygj,2=优越感
yygq,2=阴阳怪气
yygv,2=艳阳高照
yygw,2=一一过问
yygx,2=一意孤行
yyhh,2=摇摇晃晃
yyhl,2=依样画葫芦
yyht,2=一氧化碳
yyhv,2=妖言惑众
yyhw,2=意欲何为
yyhy,2=以牙还牙
yyii,2=一语成谶
yyij,2=囿于成见
yyim,2=一夜成名
yyiw,2=一跃成为
yyjc,2=油盐酱醋
yyjd,2=一言九鼎
yyjh,2=因缘际会
yyji,2=一言既出
yyjq,2=一应俱全
yyjr,2=夜以继日
yyjt,2=样样精通
yyjv,2=营养价值
yyjx,2=预言家
yyjy,2=应有尽有
yykn,2=也有可能
yylb,2=有一利必有一弊
yyli,2=源远流长
yylj,2=严以律己
yylr,2=余音缭绕
yylt,2=银样镴枪头
yylx,2=遥遥领先
yymb,2=阴云密布
yynn,2=余音袅袅
yypd,2=一语破的
yyqc,2=隐约其辞
yyqf,2=艳压群芳
yyqh,2=因缘巧合
yyqj,2=玉液琼浆
yyqk,2=一夜情
yyrf,2=有缘人
yyrl,2=余音绕梁
yyry,2=与有荣焉
yytc,2=有一套
yytm,2=有一天
yytv,2=冤有头，债有主
yyug,2=一语双关
yyuh,2=熠熠生辉
yyuy,2=有一说一
yyvd,2=一语中的
yyve,2=养育之恩
yyvj,2=一夜之间
yyvm,2=一叶障目
yyvq,2=一叶知秋
yyvs,2=有一种
yyvu,2=芸芸众生
yyvv,2=营业执照
yyvy,2=以夷制夷
yyvz,2=有一阵子
yywa,2=引以为傲
yywd,2=一言为定
yywe,2=有一无二
yywf,2=有缘无分
yywi,2=引以为耻
yywj,2=意犹未尽
yywm,2=有勇无谋
yywq,2=遥遥无期
yywv,2=有眼无珠
yywy,2=有意无意
yyxb,2=冤冤相报
yyxd,2=遥遥相对
yyxv,2=鱼与熊掌
yyxy,2=牙牙学语
yyyb,2=溢于言表
yyyd,2=有氧运动
yyyl,2=愈演愈烈
yyym,2=有勇有谋
yyyt,2=燕语莺啼
yyyv,2=欲言又止
yyyx,2=奄奄一息
yyyy,2=隐隐约约
yyze,2=言犹在耳
yyzr,2=运用自如
yyzt,2=隐隐作痛
yyzx,2=有言在先
yzbb,2=睚眦必报
yzbi,2=一字不差
yzbl,2=一字不漏
yzdj,2=原子弹
yzdp,2=越俎代庖
yzeu,2=易子而食
yzfx,2=一醉方休
yzgf,2=远走高飞
yzgv,2=有则改之
yzhu,2=油嘴滑舌
yziy,2=养尊处优
yzjg,2=纡尊降贵
yzng,2=原子能
yzpg,2=意在沛公
yzqd,2=一再强调
yzqj,2=一字千金
yzsu,2=英姿飒爽
yztb,2=远在天边
yztq,2=远在天边，近在眼前
yztx,2=远走他乡
yzvd,2=以子之矛，攻子之盾
yzyw,2=有滋有味
yzyz,2=优哉游哉
zbdc,2=做不到
zbdv,2=资不抵债
zbih,2=足不出户
zbin,2=坐北朝南
zbiu,2=做不出
zbjk,2=赞不绝口
zbjm,2=自报家门
zbjx,2=资本家
zblj,2=脏不拉叽
zbll,2=自不量力
zbln,2=做不了
zbng,2=总不能
zbrj,2=再不然
zbrv,2=罪不容诛
zbtg,2=凿壁偷光
zbug,2=作壁上观
zbvl,2=坐不住了
zbvu,2=坐不住
zbvy,2=资本主义
zbya,2=赞比亚
zbyb,2=左膀右臂
zbzd,2=在不在
zbzq,2=自暴自弃
zcvq,2=在此之前
zcxh,2=自惭形秽
zcyj,2=在此一举
zdba,2=躁动不安
zdbx,2=最毒不过妇人心
zddh,2=自动挡
zdej,2=罪大恶极
zdff,2=最低分
zdfx,2=最毒妇人心
zdfz,2=坐地分赃
zdid,2=最大程度
zdle,2=做到了
zdlj,2=总的来讲
zdlk,2=总的来看
zdlu,2=总的来说
zdpm,2=左道旁门
zdqj,2=坐地起价
zdql,2=自得其乐
zdtp,2=自动调频
zdup,2=自动上屏
zdwt,2=最大问题
zdxd,2=最大限度
zdyh,2=再等一会
zdzy,2=自导自演
zebl,2=杂而不乱
zedd,2=作恶多端
zege,2=昨儿个
zeld,2=坐而论道
zett,2=罪恶滔天
zeyv,2=总而言之
zfji,2=字符集
zfwg,2=自废武功
zfyf,2=造福一方
zfyl,2=子非鱼，安知鱼之乐
zfzb,2=作法自毙
zgbt,2=怎敢不低头
zgbx,2=自顾不暇
zgdl,2=自甘堕落
zger,2=自个儿
zgff,2=最高分
zgfy,2=自告奋勇
zgih,2=走过场
zgjn,2=再过几年
zgjt,2=再过几天
zgle,2=足够了
zgln,2=再过两年
zgmt,2=砸锅卖铁
zgtz,2=栽跟头
zgvu,2=资格证书
zgws,2=罪该万死
zgyl,2=自古以来
zgyp,2=左顾右盼
zgzd,2=自高自大
zgzw,2=载歌载舞
zhbg,2=再好不过
zhbh,2=纵横捭阖
zhbl,2=坐怀不乱
zhde,2=最坏的
zhds,2=作何打算
zhfy,2=作何反应
zhgt,2=最后关头
zhgu,2=纵虎归山
zhgx,2=作何感想
zhii,2=纵横驰骋
zhjc,2=纵横交错
zhjd,2=作何决定
zhjm,2=组合键
zhju,2=作何解释
zhmf,2=走后门
zhnr,2=造化弄人
zhpj,2=作何评价
zhqi,2=自毁前程
zhrm,2=走火入魔
zhsh,2=纵横四海
zhtd,2=最后通牒
zhui,2=最好是
zhuk,2=最后时刻
zhvb,2=作何准备
zhvz,2=贼喊捉贼
zhxz,2=作何选择
zhyc,2=最后一次
zhyg,2=最后一个
zhyk,2=最后一刻
zhym,2=最后一秒
zhyt,2=最后一天
zhyv,2=最后一分钟
zify,2=子承父业
zijj,2=资产阶级
zimf,2=祖传秘方
zipf,2=祖传配方
ziuk,2=坐吃山空
ziwg,2=早出晚归
zixg,2=再创新高
ziym,2=子丑寅卯
zizl,2=自吹自擂
zjde,2=总觉得
zjdu,2=自己动手
zjfk,2=作奸犯科
zjfm,2=自掘坟墓
zjgt,2=坐井观天
zjix,2=走街串巷
zjnt,2=在劫难逃
zjrq,2=自即日起
zjuf,2=遵纪守法
zjyd,2=罪加一等
zjyz,2=自驾游
zjzf,2=作茧自缚
zjzl,2=再接再厉
zjzy,2=自觉自愿
zjzz,2=自给自足
zkbr,2=自愧不如
zkhu,2=罪魁祸首
zlay,2=尊老爱幼
zlba,2=坐立不安
zlbd,2=坐冷板凳
zldi,2=自留地
zlgu,2=自力更生
zlhj,2=字里行间
zlia,2=脏乱差
zllj,2=紫罗兰
zlmh,2=自立门户
zlqj,2=总揽全局
zluv,2=自来水
zlvj,2=自乱阵脚
zlwv,2=杂乱无章
zlyb,2=再来一遍
zlyc,2=再来一次
zlyd,2=揍了一顿
zlyt,2=嘴里一套
zlyu,2=左邻右舍
zlzq,2=走来走去
zmbf,2=自命不凡
zmbj,2=怎么办
zmbx,2=怎么不行
zmdg,2=走马灯
zmdl,2=怎么得了
zmdy,2=自鸣得意
zmgd,2=怎么搞的
zmgh,2=走马观花
zmhu,2=怎么回事
zmhv,2=怎么会
zmil,2=自谋出路
zmjq,2=怎么就
zmkj,2=怎么看
zmkn,2=怎么可能
zmle,2=怎么了
zmlv,2=祖母绿
zmng,2=怎么能
zmuo,2=怎么说
zmur,2=走马上任
zmuy,2=贼眉鼠眼
zmvy,2=怎么这样
zmyh,2=怎么样
zmys,2=怎么用
zmzk,2=自卖自夸
znib,2=走南闯北
znjj,2=钻牛角尖
znuo,2=怎能说
znus,2=作鸟兽散
znuv,2=罪孽深重
znxk,2=灾难性
znzm,2=做牛做马
zpzi,2=左撇子
zqbl,2=暂且不论
zqbx,2=自强不息
zqdf,2=自求多福
zqdl,2=紫气东来
zqfh,2=左前方
zqmw,2=自取灭亡
zqqr,2=自欺欺人
zqzb,2=杂七杂八
zqzh,2=早去早回
zqzj,2=自轻自贱
zrer,2=自然而然
zreu,2=择人而噬
zrgj,2=责任感
zrug,2=作如是观
zrww,2=自认为
zsbc,2=在所不辞
zsbx,2=在所不惜
zshd,2=子孙后代
zskl,2=再三考虑
zsmt,2=子孙满堂
zsnm,2=在所难免
zssd,2=祖孙三代
zswd,2=子孙万代
zsyx,2=左思右想
zszl,2=自私自利
zszs,2=再三再四
ztbr,2=自叹不如
ztey,2=总体而言
ztfr,2=自叹弗如
zthv,2=座谈会
ztki,2=自讨苦吃
ztle,2=糟蹋了
ztlu,2=总体来说
ztlw,2=自投罗网
ztmq,2=自讨没趣
ztuh,2=总体上
ztuj,2=总体上讲
ztul,2=总体说来
ztuu,2=总体上说
ztvl,2=在天之灵
ztwl,2=走投无路
ztxk,2=嘴甜心苦
ztyb,2=自掏腰包
ztzi,2=自弹自唱
ztzn,2=贼头贼脑
zubb,2=座上宾
zubd,2=作声不得
zubg,2=坐视不管
zuex,2=自上而下
zufm,2=再生父母
zugd,2=坐山观虎斗
zuhc,2=早上好
zums,2=醉生梦死
zunb,2=自身难保
zuqg,2=自食其果
zuql,2=自食其力
zusu,2=综上所述
zutd,2=兹事体大
zuug,2=自视甚高
zuvd,2=尊师重道
zuvj,2=尊师重教
zuvv,2=自始至终
zuxk,2=暂时性
zuyb,2=再说一遍
zuyc,2=再说一次
zuyf,2=葬身鱼腹
zuyl,2=坐收渔利
zuzh,2=自说自话
zuzm,2=自生自灭
zuzq,2=早睡早起
zvbj,2=锱铢必较
zvbl,2=阻止不了
zvdm,2=足智多谋
zvfm,2=在这方面
zvig,2=再正常不过
zvji,2=早知今日，何必当初
zvjv,2=字斟句酌
zvki,2=自找苦吃
zvmb,2=最终目标
zvmd,2=最终目的
zvmf,2=自找麻烦
zvqn,2=走着瞧
zvqu,2=自治区
zvqy,2=字正腔圆
zvrc,2=早知如此
zvtj,2=资治通鉴
zvue,2=杂志社
zvvm,2=自知之明
zvvq,2=在这之前
zvyi,2=左支右绌
zvzv,2=走着走着
zwba,2=坐卧不安
zwbn,2=坐卧不宁
zwgh,2=自我感觉良好
zwju,2=自我介绍
zwlu,2=走弯路
zwpd,2=责无旁贷
zwtz,2=自我陶醉
zwuc,2=走为上策
zwuh,2=走为上
zwuj,2=走为上计
zwvh,2=做文章
zwvj,2=醉翁之意不在酒
zwxm,2=紫外线
zwxx,2=座无虚席
zwyu,2=自我意识
zwzd,2=自问自答
zwzf,2=作威作福
zxcu,2=自相残杀
zxdi,2=宰相肚里能撑船
zxdm,2=尊姓大名
zxfn,2=自寻烦恼
zxhr,2=最喜欢
zxic,2=自学成才
zxie,2=自行车
zxih,2=走乡串户
zxjn,2=左下角
zxll,2=罪行累累
zxmd,2=自相矛盾
zxpl,2=走下坡路
zxqi,2=坐享其成
zxqu,2=自行其是
zxqy,2=再续前缘
zxsl,2=自寻死路
zxug,2=在校生
zxwy,2=子虚乌有
zxxb,2=自信心
zxxi,2=脏兮兮
zxxy,2=醉醺醺
zxyi,2=再下一城
zxyk,2=仔细一看
zybb,2=走一步看一步
zybh,2=再也不会
zybu,2=再也不是
zyci,2=再一次
zycn,2=怎样才能
zydb,2=坐以待毙
zydu,2=自由度
zyfc,2=自有分寸
zyfy,2=左右逢源
zygl,2=载誉归来
zyhb,2=左右互搏
zyhv,2=造谣惑众
zyhx,2=自由化
zyjs,2=尊严尽丧
zykg,2=左右开弓
zykn,2=最有可能
zyln,2=左右两难
zylq,2=择优录取
zyly,2=择优录用
zylz,2=龇牙咧嘴
zyqi,2=在一起
zyqn,2=增益其所不能
zyqu,2=自圆其说
zyqx,2=坐言起行
zytv,2=做一天和尚撞一天钟
zyug,2=吱一声
zyuu,2=造谣生事
zyuy,2=子曰诗云
zyvu,2=造谣中伤
zyvy,2=自由职业
zywf,2=再也无法
zywj,2=自以为得计
zywn,2=左右为难
zywu,2=自以为是
zyww,2=恣意妄为
zyyb,2=左拥右抱
zyyd,2=罪有应得
zyys,2=自由泳
zyyt,2=总有一天
zyyz,2=子欲养而亲不在
zyzl,2=自娱自乐
zyzy,2=自言自语
zyzz,2=自由自在
zzbb,2=祖祖辈辈
zzbj,2=孜孜不倦
zzbr,2=自在不成人
zzcm,2=自作聪明
zzdq,2=自作多情
zzfu,2=曾祖父
zziq,2=啧啧称奇
zzjj,2=砸自己的脚
zzjl,2=走自己的路
zzkk,2=走走看看
zzmu,2=曾祖母
zznh,2=自作孽不可活
zznt,2=罪责难逃
zzpp,2=仄仄平平
zzss,2=子子孙孙
zztt,2=走走停停
zzvj,2=字字珠玑
zzvv,2=自作主张
zzxh,2=栽赃陷害
zzxi,2=早自习
zzxx,2=做贼心虚
zzyq,2=孜孜以求
zzzu,2=自作自受
bbff,2=本本分分
bcxl,2=不辞辛劳
bdbu,2=不打不相识
bdjg,2=不当家不知柴米贵
bdju,2=博大精深
bdyv,2=不得已而为之
bfvy,2=捕风捉影
bgbj,2=毕恭毕敬
bjbm,2=不紧不慢
bjbu,2=八九不离十
bjly,2=病急乱投医
bjvm,2=不解之谜
bjyg,2=不拘一格
bjzv,2=并肩作战
bkfw,2=不可方物
bkjy,2=不可救药
bkuu,2=不可收拾
bkxq,2=不可小觑
bkyu,2=不可一世
blwy,2=暴露无遗
bmdv,2=本末倒置
bmll,2=八面玲珑
bmvv,2=拔苗助长
bmzi,2=闭门造车
bubj,2=笨手笨脚
bumj,2=不胜枚举
buuu,2=跋山涉水
buyt,2=不是冤家不聚头
bwqb,2=不问青红皂白
bxly,2=巴西利亚
