aadb,1=嗷嗷待哺
xpvj,1=新瓶装旧酒
xpxl,1=嬉皮笑脸
xpyz,1=小朋友
xqah,1=兴趣爱好
xqar,1=兴趣盎然
xqce,1=需求侧
xqer,1=星期二
xqfg,1=血气方刚
xqgg,1=稀奇古怪
xqie,1=小汽车
xqjy,1=虚情假意
xqkj,1=向前看
xqld,1=想起来
xqle,1=想起了
xqlj,1=小桥流水人家
xqll,1=小巧玲珑
xqlq,1=星期六
xqri,1=星期日
xqsi,1=星期四
xqsj,1=星期三
xqtm,1=星期天
xqud,1=下情上达
xquy,1=相去甚远
xqwj,1=相去无几
xqwu,1=星期五
xqxa,1=相亲相爱
xqxg,1=休戚相关
xqyg,1=休戚与共
xqyi,1=星期一
xqyv,1=闲情逸致
xqyy,1=喜气洋洋
xrbk,1=虚弱不堪
xrdb,1=轩然大波
xrdg,1=心如刀割
xrdv,1=小人得志
xrff,1=想入非非
xrhf,1=血肉横飞
xrhj,1=先人后己
xrkg,1=形容枯槁
xrkj,1=笑容可掬
xrkv,1=向日葵
xrsh,1=心如死灰
xrtu,1=心如铁石
xrvh,1=仙人掌
xrvj,1=小人之见
xrvq,1=血肉之躯
xrvu,1=心如止水
xrvx,1=小人之心
xrwv,1=先入为主
xrxb,1=虚荣心
xrym,1=相濡以沫
xscc,1=行色匆匆
xsdl,1=歇斯底里
xseu,1=向死而生
xsff,1=泄私愤
xsjy,1=新四军
xskc,1=秀色可餐
xslj,1=下三滥
xsmh,1=寻死觅活
xspi,1=稀松平常
xspj,1=小算盘
xsrf,1=吓死人
xswb,1=徇私舞弊
xswf,1=徇私枉法
xswl,1=吓死我了
xtbl,1=相提并论
xtbz,1=先天不足
xtdz,1=小题大做
xtml,1=形同陌路
xtrn,1=削铁如泥
xtxb,1=闲庭信步
xtxd,1=谢天谢地
xtxl,1=先天下之忧而忧，后天下之乐而乐
xtxm,1=小偷小摸
xtxu,1=形同虚设
xtzb,1=悉听尊便
xtzh,1=挟天子以令诸侯
xtzz,1=小兔崽子
xuaj,1=刑事案件
xuba,1=心神不安
xubd,1=心神不定
xubg,1=学术报告
xubn,1=西双版纳
xubr,1=形势逼人
xubv,1=心术不正
xudd,1=信誓旦旦
xudf,1=蓄势待发
xudm,1=小数点
xudr,1=先声夺人
xudv,1=兴师动众
xueu,1=凶神恶煞
xuex,1=相视而笑
xufm,1=小试锋芒
xuhl,1=小事化了
xuhv,1=学生会
xuhz,1=小时候
xuib,1=兴衰成败
xuii,1=心事重重
xuil,1=细水长流
xujb,1=形神兼备
xujd,1=行善积德
xujl,1=学术交流
xujm,1=洗手间
xuju,1=雪上加霜
xule,1=消失了
xulu,1=显山露水
xulw,1=学术论文
xunj,1=销声匿迹
xunl,1=信手拈来
xunr,1=息事宁人
xupg,1=袖手旁观
xupk,1=显示屏
xuqd,1=西沙群岛
xuqg,1=仙山琼阁
xuqi,1=显示器
xusu,1=学生宿舍
xuuf,1=现身说法
xuup,1=欣赏水平
xuvg,1=学生证
xuvy,1=形式主义
xuwt,1=现实问题
xuwz,1=兴师问罪
xuxj,1=小手小脚
xuxk,1=相生相克
xuxq,1=细声细气
xuxw,1=学士学位
xuyv,1=小事一桩
xuyy,1=现实意义
xuzr,1=行尸走肉
xvbb,1=兴致勃勃
xvbj,1=修正版
xvbm,1=行政部门
xvbx,1=心照不宣
xvdm,1=心知肚明
xvdw,1=行政单位
xver,1=下周二
xvfu,1=乡政府
xvgl,1=西装革履
xvhv,1=瞎指挥
xvhw,1=相知恨晚
xvhz,1=先斩后奏
xvjd,1=小中见大
xvjg,1=行政机关
xvji,1=新专辑
xvkk,1=心直口快
xvll,1=血债累累
xvlq,1=下周六
xvls,1=新账老账一起算
xvmj,1=细枝末节
xvmu,1=闲着没事
xvqh,1=行政区划
xvqu,1=险中求胜
xvri,1=下周日
xvrw,1=细致入微
xvsi,1=下周四
xvst,1=雪中送炭
xvtg,1=显著提高
xvuu,1=虚张声势
xvvj,1=寻章摘句
xvwj,1=项庄舞剑
xvwm,1=削职为民
xvwu,1=心中无数
xvxh,1=血债血还
xvxj,1=先知先觉
xvxk,1=象征性
xvyi,1=下周一
xvyk,1=笑逐颜开
xvyl,1=晓之以理
xvyn,1=行之有年
xvyu,1=心中有数
xvyv,1=闲着也是闲着
xvyx,1=行之有效
xvyy,1=象征意义
xwdm,1=胸无点墨
xwdv,1=胸无大志
xwey,1=心无二用
xwfd,1=兴旺发达
xwhv,1=秀外慧中
xwia,1=下午茶
xwif,1=胸无城府
xwjk,1=显微镜
xwjw,1=小巫见大巫
xwlb,1=新闻联播
xwle,1=想歪了
xwlj,1=喜闻乐见
xwll,1=行万里路
xwmj,1=细微末节
xwpm,1=虚无缥缈
xwpw,1=心无旁骛
xwrv,1=鲜为人知
xwsr,1=兴味索然
xwuj,1=县委书记
xwvj,1=学无止境
xwvy,1=弦外之音
xwxs,1=衔尾相随
xwxt,1=新文学
xwyd,1=虚位以待
xwyi,1=夏威夷
xwyt,1=吓我一跳
xwzn,1=心无杂念
xxbb,1=雄心勃勃
xxbg,1=刑讯逼供
xxbl,1=凶相毕露
xxby,1=唏嘘不已
xxdd,1=许许多多
xxdh,1=熊熊大火
xxdm,1=小心点
xxff,1=学习方法
xxgm,1=洗心革面
xxhh,1=嘻嘻哈哈
xxij,1=学习成绩
xxjj,1=循序渐进
xxkk,1=辛辛苦苦
xxlh,1=熊熊烈火
xxli,1=心血来潮
xxlj,1=新西兰
xxll,1=淅淅沥沥
xxlt,1=消息灵通
xxmc,1=小心没大错
xxni,1=谢谢你
xxnl,1=学习能力
xxnm,1=嬉笑怒骂
xxrk,1=欣喜若狂
xxrn,1=选贤任能
xxrr,1=熙熙攘攘
xxru,1=栩栩如生
xxrz,1=先小人后君子
xxss,1=形形色色
xxug,1=小学生
xxui,1=心想事成
xxuq,1=先下手为强
xxuy,1=循循善诱
xxvh,1=星星之火
xxvy,1=行侠仗义
xxwv,1=心向往之
xxww,1=性行为
xxwz,1=象形文字
xxxg,1=息息相关
xxxr,1=欣欣向荣
xxxv,1=心胸狭窄
xxxx,1=惺惺相惜
xxyd,1=虚席以待
xxyj,1=喜新厌旧
xxyk,1=喜笑颜开
xxys,1=喜形于色
xxyx,1=休息一下
xxyy,1=小心翼翼
xxzl,1=学习资料
xxzt,1=惺惺作态
xybg,1=心有不甘
xybl,1=形影不离
xybu,1=下一步
xyci,1=下一次
xydg,1=兄友弟恭
xydm,1=鲜艳夺目
xyeq,1=向隅而泣
xyff,1=洗衣粉
xyfm,1=降妖伏魔
xyfw,1=逍遥法外
xyge,1=下一个
xygx,1=血缘关系
xyif,1=心悦诚服
xyim,1=降妖除魔
xyiq,1=相映成趣
xyiv,1=胸有成竹
xyix,1=相沿成习
xyiy,1=夕阳产业
xyjb,1=悬崖绝壁
xyka,1=信用卡
xylt,1=心有灵犀一点通
xylu,1=行云流水
xylx,1=心有灵犀
xymm,1=硝烟弥漫
xynn,1=心痒难挠
xypd,1=学院派
xypp,1=汹涌澎湃
xypv,1=稀有品种
xysy,1=闲言碎语
xyta,1=象牙塔
xytm,1=下雨天
xytn,1=吓一跳
xytu,1=西雅图
xyud,1=下意识的
xyuv,1=骁勇善战
xyux,1=休养生息
xyvt,1=象牙之塔
xyvy,1=学以致用
xywh,1=夕阳无限好
xywi,1=习以为常
xywm,1=相依为命
xywv,1=信以为真
xyww,1=羞与为伍
xywy,1=虚与委蛇
xyxd,1=形影相吊
xyxf,1=血雨腥风
xyxs,1=形影相随
xyxx,1=夕阳西下
xyxy,1=闲言闲语
xyyh,1=闲云野鹤
xyym,1=心猿意马
xyyq,1=吸引眼球
xyyy,1=小隐隐于野
xyzg,1=兴妖作怪
xyzz,1=逍遥自在
xzbd,1=行踪不定
xzbk,1=心脏病
xzjm,1=写字间
xzkl,1=现在看来
xzlh,1=幸灾乐祸
xzlu,1=现在来说
xzlz,1=写字楼
xzmj,1=寻踪觅迹
xzmo,1=瞎琢磨
xzmx,1=瞎子摸象
xzqu,1=协奏曲
xzrd,1=闲杂人等
xzrj,1=惜字如金
xztd,1=写字台
xzul,1=削足适履
xzum,1=心醉神迷
xzxk,1=选择性
xzxs,1=孝子贤孙
xzye,1=写作业
xzyf,1=雄姿英发
xzzq,1=西藏自治区
ybkv,1=哑巴亏
yagv,1=有碍观瞻
yaki,1=有案可查
yauh,1=因爱生恨
yayh,1=又爱又恨
ybba,1=眼巴巴
ybbh,1=夜不闭户
ybbj,1=一般般
ybbl,1=一把鼻涕一把泪
ybbm,1=一遍遍
ybbq,1=一病不起
ybbt,1=衣不蔽体
ybbu,1=一步步
ybcc,1=一步错，步步错
ybco,1=也不错
ybdt,1=一步登天
ybdw,1=一步到位
ybeg,1=掩鼻而过
ybey,1=一般而言
ybff,1=一部分
ybfq,1=月白风清
ybfr,1=一部分人
ybgs,1=夜不归宿
ybgx,1=一笔勾销
ybhb,1=一报还一报
ybhm,1=烟波浩渺
ybig,1=言必称
ybil,1=哑巴吃黄连
ybim,1=夜不成寐
ybjf,1=眼不见，心不烦
ybjj,1=眼不见为净
ybjl,1=由表及里
ybjx,1=语不惊人死不休
ybjy,1=言不及义
ybkj,1=遥不可及
ybkq,1=一鼻孔出气
yblu,1=一不留神
yblw,1=也不例外
ybnm,1=夜不能寐
ybnu,1=也不能说
ybpm,1=犹抱琵琶半遮面
ybqr,1=养兵千日
ybqu,1=养兵千日，用兵一时
ybrc,1=义不容辞
ybrg,1=衣不如新，人不如故
ybrm,1=原班人马
ybry,1=也不容易
ybsg,1=夜半三更
ybsr,1=也不算
ybst,1=一步三回头
ybsv,1=一波三折
ybtd,1=一败涂地
ybtt,1=仪表堂堂
ybuh,1=用不上
ybun,1=一把屎一把尿
ybuw,1=也不失为
ybuz,1=一把手
ybvb,1=以暴制暴
ybvc,1=用不着
ybvd,1=也不知道
ybvj,1=一本正经
ybvl,1=一臂之力
ybvq,1=玉不琢，不成器
ybvy,1=一步之遥
ybwe,1=一般无二
ybwh,1=有备无患
ybwl,1=一本万利
ybwp,1=一波未平
ybwq,1=一波未平一波又起
ybxg,1=言必信，行必果
ybxq,1=咽不下这口气
ybxt,1=一比吓一跳
ybxv,1=鹬蚌相争
ybxx,1=一不小心
ybyb,1=一步一步
ybyc,1=要不要
ybyd,1=也不一定
ybyg,1=也不应该
ybyq,1=亦步亦趋
ybyv,1=言不由衷
ybyy,1=愿不愿意
ybzb,1=一败再败
ybzh,1=一鼻子灰
ybzx,1=一不做，二不休
ybzy,1=有鼻子有眼
ycci,1=一次次
ycdf,1=阴曹地府
ycdz,1=以词定字
ycej,1=一蹴而就
ycel,1=由此而来
ycfi,1=异彩纷呈
ycgj,1=一寸光阴一寸金
ycjg,1=有错就改
yckl,1=由此看来
yckv,1=由此可知
ycln,1=原材料
yclt,1=以此类推
yctu,1=与此同时
ycuj,1=因材施教
ycwr,1=以此为荣
ycwv,1=以此为准
ycyg,1=与此有关
ycyi,1=阴错阳差
ycym,1=一草一木
ycyq,1=淫词艳曲
yczc,1=一错再错
yczi,1=油菜籽
ydan,1=印第安
ydar,1=印第安人
ydba,1=一大把
ydbd,1=一动不动
ydbh,1=一大帮
ydbi,1=药到病除
ydbj,1=一动不如一静
ydbu,1=言多必失
ydby,1=以德报怨
ydcr,1=应对从容
yddm,1=以点带面
yddv,1=一大堆
yddx,1=有多大关系
ydei,1=易地而处
ydel,1=远道而来
yder,1=一点儿
ydfi,1=雨打风吹
ydfl,1=一代风流
ydfq,1=云淡风轻
ydfr,1=以德服人
ydfu,1=有的放矢
ydfw,1=一定范围
ydgd,1=以毒攻毒
ydgs,1=一等功
ydhl,1=移动互联
ydhv,1=一定会
ydhx,1=一段话
ydhz,1=焉得虎子
ydid,1=一定程度
ydir,1=一大串
ydiu,1=一定程度上
ydiy,1=远渡重洋
ydjl,1=一等奖
ydjp,1=一大截
ydju,1=邮电局
ydky,1=一定可以
ydkz,1=一大口
ydld,1=一刀两断
ydli,1=意大利
ydlo,1=一大摞
ydma,1=源代码
ydmf,1=有点麻烦
ydna,1=雅典娜
ydpi,1=一大批
ydpm,1=一大片
ydqp,1=一刀切
ydqx,1=以大欺小
ydqy,1=一大群
ydrf,1=一代人
ydrl,1=应答如流
ydsb,1=亚的斯亚贝巴
ydsi,1=约定俗成
ydsu,1=胰岛素
ydtb,1=原地踏步
ydtx,1=一定条件下
ydtz,1=冤大头
ydui,1=有点事
yduj,1=一段时间
yduo,1=应当说
yduq,1=有待商榷
ydur,1=诱敌深入
ydvc,1=应对之策
ydvy,1=因地制宜
ydwj,1=亚丁湾
ydwk,1=一睹为快
ydwm,1=羊大为美
ydwt,1=有点问题
ydxk,1=压倒性
ydxp,1=运动鞋
ydxu,1=异端邪说
ydyb,1=一点也不
ydyc,1=一定要
ydyd,1=一点一滴
ydyh,1=越多越好
ydyp,1=移动硬盘
ydyq,1=压倒一切
ydyr,1=运动员
ydys,1=有点意思
ydyu,1=有得有失
ydyy,1=有多远滚多远
ydzh,1=一肚子火
ydzi,1=一肚子
ydzq,1=一肚子气
yebf,1=引而不发
yedl,1=掩耳盗铃
yedt,1=悦耳动听
yefl,1=养儿防老
yeie,1=以讹传讹
yeue,1=有二说二
yewx,1=言而无信
yeyr,1=幼儿园
yeyx,1=言而有信
yezs,1=一而再，再而三
yfbc,1=以防不测
yfbd,1=原封不动
yfbq,1=艳福不浅
yfbu,1=一发不可收
yfby,1=有法不依
yfdf,1=要风得风
yfdg,1=一夫当关
yfdk,1=一夫当关，万夫莫开
yfdq,1=一夫多妻
yfdy,1=要风得风，要雨得雨
yffu,1=一帆风顺
yfgh,1=一分耕耘，一分收获
yfgy,1=一分耕耘
yfho,1=一分货
yfhx,1=一幅画
yfit,1=一反常态
yfkr,1=预付款
yfku,1=一番口舌
yfky,1=有法可依
yfld,1=幼发拉底
yfle,1=引发了
yfly,1=有凤来仪
yfmm,1=一方面
yfny,1=吟风弄月
yfqh,1=一分钱一分货
yfqj,1=一发千钧
yfqm,1=一分钱
yfru,1=亦复如是
yfsu,1=严防死守
yfsv,1=约法三章
yfsx,1=用非所学
yftd,1=有福同享，有难同当
yftx,1=有福同享
yfty,1=义愤填膺
yfuh,1=一分收获
yfur,1=一方水土养一方人
yfvf,1=有夫之妇
yfvs,1=一分钟
yfvv,1=阴风阵阵
yfwe,1=一分为二
yfwy,1=以防万一
yfxb,1=一封信
yfyf,1=愚夫愚妇
yfym,1=一分一秒
yfyq,1=一夫一妻
yfyr,1=应付裕如
yfys,1=移风易俗
yfyu,1=依附于
yfyw,1=阳奉阴违
yfyy,1=鸢飞鱼跃
yfzr,1=应付自如
ygbg,1=一个比一个
ygbm,1=雁过拔毛
ygbq,1=一个鼻孔出气
ygbv,1=一官半职
ygbx,1=一个巴掌拍不响
ygby,1=因果报应
ygci,1=一个词
ygcl,1=阳光灿烂
ygdc,1=阳关道
ygdd,1=阳关大道
ygdl,1=一个顶俩
ygdq,1=一个多星期
ygdr,1=一锅端
ygdu,1=一个多小时
ygdv,1=一个多钟
ygdy,1=一个多月
ygef,1=有感而发
ygeg,1=一个二个
ygej,1=一干二净
ygel,1=一概而论
yger,1=鱼贯而入
ygff,1=一公分
ygfi,1=仰观俯察
ygfj,1=以古非今
ygfm,1=一个方面
ygfq,1=异国风情
ygge,1=一个个
yggu,1=圆鼓鼓
yggx,1=因果关系
yggy,1=云贵高原
yghl,1=叶公好龙
yghv,1=一锅烩
yghx,1=以观后效
ygii,1=衣冠楚楚
ygil,1=一个唱红脸，一个唱白脸
ygjb,1=一根筋
ygje,1=一个劲儿
ygjg,1=一个接一个
ygjh,1=一个机会
ygjq,1=压根就
yglb,1=一个礼拜
yglf,1=眼观六路，耳听八方
yglg,1=一个两个
yglh,1=一个来回
ygli,1=阴沟里翻船
yglj,1=严格来讲
yglk,1=一个萝卜一个坑
ygll,1=眼观六路
yglu,1=雁过留声
yglv,1=一国两制
yglz,1=一个例子
ygmm,1=阳光明媚
ygmv,1=欲盖弥彰
ygmz,1=一个模子
ygne,1=一股脑儿
ygpk,1=荧光屏
ygqu,1=言过其实
ygrd,1=艺高人胆大
ygrf,1=一个人
ygsj,1=勇冠三军
ygsl,1=眼观四路
ygtd,1=一个头两个大
ygtq,1=雨过天晴
ygtx,1=异国他乡
ygud,1=眼高手低
ygui,1=应该是
yguj,1=一个世纪
yguo,1=应该说
ygut,1=一个手指头
yguu,1=应该说是
yguv,1=一个手指
yguw,1=一个上午
ygvi,1=有功之臣
ygvj,1=有过之而无不及
ygvq,1=阳刚之气
ygvs,1=一个钟
ygvt,1=一个钟头
ygvu,1=倚官仗势
ygvv,1=言归正传
ygvz,1=一锅粥
ygwt,1=一个问题
ygwu,1=一个晚上
ygxq,1=一个星期
ygxu,1=一个小时
ygxw,1=一个下午
ygya,1=一个愿打，一个愿挨
ygyd,1=眼高于顶
ygyg,1=一个一个
ygyh,1=言归于好
ygyj,1=有根有据
ygym,1=忧国忧民
ygys,1=于公于私
ygyt,1=一个月
ygyu,1=愚公移山
ygyw,1=莺歌燕舞
ygyy,1=一个原因
ygzd,1=一竿子到底
ygzi,1=一个字
ygzl,1=油光锃亮
ygzq,1=一鼓作气
ygzs,1=一棍子打死
ygzu,1=裕固族
yhbs,1=阴魂不散
yhbt,1=一行白鹭上青天
yhbv,1=烟花爆竹
yhby,1=一呼百应
yhdd,1=玉皇大帝
yhdf,1=因祸得福
yhdx,1=羽化登仙
yhej,1=一挥而就
yher,1=一会儿
yhes,1=一哄而散
yheu,1=一哄而上
yhfg,1=月黑风高
yhfu,1=欲火焚身
yhgg,1=引吭高歌
yhis,1=雨后春笋
yhiu,1=浴火重生
yhjm,1=移花接木
yhju,1=有话就说
yhku,1=有话快说
yhll,1=眼花缭乱
yhlp,1=依葫芦画瓢
yhlx,1=烟花柳巷
yhmp,1=与虎谋皮
yhnt,1=欲壑难填
yhqv,1=迂回曲折
yhqx,1=又好气又好笑
yhuj,1=野火烧不尽
yhuu,1=引火烧身
yhvj,1=有何指教
yhwc,1=倚红偎翠
yhwl,1=有害无利
yhwq,1=贻害无穷
yhwy,1=有害无益
yhxd,1=鱼和熊掌不可兼得
yhxi,1=异乎寻常
yhxv,1=鱼和熊掌
yhzs,1=炎黄子孙
yiec,1=一差二错
yief,1=一触而发
yieq,1=扬长而去
yijf,1=一触即发
yijr,1=语出惊人
yiks,1=一场空
yimd,1=夜长梦多
yimv,1=一筹莫展
yina,1=一刹那
yisy,1=阳春三月
yiub,1=一传十十传百
yiuj,1=言传身教
yiwg,1=腰缠万贯
yiwn,1=遗臭万年
yiwv,1=运筹帷幄之中
yiyx,1=宜嗔宜喜
yiyy,1=又臭又硬
yizm,1=一锤子买卖
yjbl,1=有机玻璃
yjbq,1=玉洁冰清
yjbv,1=一蹶不振
yjbx,1=应接不暇
yjcv,1=引咎辞职
yjcx,1=一决雌雄
yjda,1=雅加达
yjdj,1=有简打简
yjdl,1=引颈待戮
yjdr,1=以己度人
yjft,1=用进废退
yjgk,1=一将功成万骨枯
yjgt,1=远近高低各不同
yjgu,1=夜静更深
yjgx,1=一决高下
yjhi,1=有机合成
yjhk,1=养家糊口
yjhy,1=欲拒还迎
yjim,1=一举成名
yjix,1=一箭穿心
yjiy,1=殃及池鱼
yjjd,1=引经据典
yjjg,1=远交近攻
yjki,1=有机可乘
yjld,1=一举两得
yjlh,1=有句老话
yjls,1=腰肌劳损
yjlv,1=以假乱真
yjlx,1=一家老小
yjny,1=也就那样
yjqx,1=一见倾心
yjrf,1=一家人
yjrg,1=一见如故
yjrh,1=一家人不说两家话
yjry,1=由俭入奢易
yjsk,1=一家三口
yjsz,1=语惊四座
yjtq,1=异军突起
yjud,1=一箭双雕
yjuk,1=眼疾手快
yjvd,1=一箭之地
yjvq,1=一见钟情
yjvv,1=一家之主
yjvy,1=一家之言
yjwg,1=殃及无辜
yjwl,1=有教无类
yjwm,1=远近闻名
yjwt,1=有进无退
yjwx,1=有惊无险
yjxj,1=用尽心机
yjxl,1=一觉醒来
yjxr,1=养精蓄锐
yjyd,1=一举一动
yjyg,1=言简意赅
yjyl,1=寓教于乐
yjyn,1=有借有还，再借不难
yjyq,1=业精于勤
yjyv,1=一惊一乍
yjzl,1=牙尖嘴利
ykbv,1=一客不烦二主
ykdc,1=一看到
ykdx,1=医科大学
yked,1=一哭二闹三上吊
ykfv,1=亦可覆舟
ykhb,1=一颗红心两手准备
ykjb,1=有口皆碑
ykjr,1=云开见日
ykng,1=有可能
ykny,1=有口难言
ykqm,1=一块钱
ykst,1=忆苦思甜
yktu,1=异口同声
ykud,1=一块石头落了地
ykvs,1=一刻钟
ykwl,1=欲哭无泪
ykwx,1=有口无心
ykyd,1=一口咬定
ykyk,1=一口一口
ylbd,1=意料不到
ylbg,1=有理不在声高
ylbh,1=于理不合
ylbl,1=一了百了
ylbn,1=一览表
ylbz,1=有两把刷子
ylci,1=一两次
yldh,1=舆论大哗
yldm,1=一两点
yldx,1=耶鲁大学
yleq,1=一来二去
ylff,1=议论纷纷
ylfi,1=一路风尘
ylfr,1=以理服人
ylfw,1=医疗费
ylge,1=一两个
ylgg,1=叶落归根
ylgm,1=用力过猛
ylgr,1=易拉罐
ylgw,1=与狼共舞
ylhj,1=远来和尚好看经
ylho,1=一路货
ylhv,1=一两回
ylhz,1=鱼龙混杂
ylib,1=因利乘便
ylid,1=一力承当
ylih,1=游乐场
ylii,1=疑虑重重
ylir,1=一连串
yljd,1=舆论监督
yljh,1=一两句话
yljj,1=因陋就简
ylju,1=以卵击石
yljy,1=御林军
ylke,1=伊拉克
ylkt,1=有利可图
ylle,1=又来了
ylmf,1=跃龙门
ylml,1=倚老卖老
ylmm,1=一脸迷茫
ylmr,1=一脸茫然
ylnm,1=一两年
ylpa,1=一路平安
ylqv,1=一落千丈
ylrc,1=原来如此
ylrj,1=夜阑人静
ylru,1=引狼入室
ylsd,1=英伦三岛
ylsu,1=叶绿素
ylsv,1=养老送终
ylsw,1=迎来送往
yltj,1=有利条件
yltm,1=一两天
yltu,1=以卵投石
ylub,1=伊丽莎白
ylud,1=亚历山大
yluf,1=一路顺风
ylui,1=原来是
yluq,1=有理说不清
yluu,1=衣来伸手
ylvq,1=叶落知秋
ylvv,1=意料之中
ylvw,1=意料之外
ylvx,1=一览众山小
ylwg,1=一脸无辜
ylwh,1=以邻为壑
ylwl,1=云里雾里
ylwu,1=与邻为善
ylwy,1=一览无余
ylxd,1=以礼相待
ylxi,1=月落星沉
ylxk,1=娱乐性
ylxm,1=以泪洗面
ylxp,1=一路小跑
ylxz,1=有两下子
ylyb,1=有利有弊
ylyd,1=越来越多
ylyh,1=越来越好
ylyj,1=有理有据
ylyq,1=妖里妖气
ylyt,1=摇了摇头
ylyu,1=有利于
ylyx,1=越来越像
ylyy,1=一劳永逸
ylyz,1=有理由
ylzd,1=夜郎自大
ylzi,1=一揽子
ylzx,1=有理走遍天下
ymbb,1=一毛不拔
ymbf,1=也没办法
ymbk,1=有毛病
ymdc,1=一面倒
ymdj,1=烟幕弹
ymdx,1=一马当先
ymel,1=迎面而来
ymeq,1=掩面而泣
ymer,1=爷们儿
ymfm,1=羽毛丰满
ymgd,1=有目共睹
ymgg,1=妖魔鬼怪
ymgj,1=阴谋诡计
ymgm,1=一码归一码
ymgr,1=玉门关
ymgx,1=也没关系
ymhv,1=鱼目混珠
ymhw,1=一抹黑
ymiu,1=羊毛出在羊身上
ymjm,1=也没见
ymjr,1=一鸣惊人
ymju,1=颜面尽失
ymjx,1=眼冒金星
ymlh,1=愚昧落后
ymlm,1=圆满落幕
ymlr,1=一目了然
ymlu,1=压马路
ymlw,1=扬名立万
ymmu,1=一幕幕
ymmx,1=倚门卖笑
ymmz,1=游牧民族
ymny,1=亚美尼亚
ympi,1=一马平川
ymqm,1=一毛钱
ymqq,1=羽毛球
ymqr,1=以貌取人
ymqy,1=缘木求鱼
ymsd,1=颜面扫地
ymtl,1=与民同乐
ymtq,1=扬眉吐气
ymuh,1=一目十行
ymuk,1=眼明手快
ymuw,1=英明神武
ymvc,1=一面之词
ymvj,1=一面之交
ymvs,1=一秒钟
ymvu,1=验明正身
ymvv,1=揠苗助长
ymvx,1=鱼米之乡
ymwf,1=羽毛未丰
ymwh,1=一命呜呼
ymwj,1=野马无缰
ymwm,1=以梦为马
ymwu,1=有名无实
ymwv,1=愚昧无知
ymxb,1=以命相搏
ymxi,1=一脉相承
ymxl,1=眼明心亮
ymxs,1=一门心思
ymxx,1=月明星稀
ymxy,1=亚马逊
ymyh,1=越描越黑
ymyr,1=圆明园
ymyy,1=一模一样
ymyz,1=有没有
ymzi,1=夜猫子
ymzl,1=夜猫子进宅，无事不来
ynbn,1=有奶便是娘
ynbz,1=一年半载
yndt,1=一年到头
yneu,1=迎难而上
ynix,1=遇难成祥
ynji,1=一年级
ynqj,1=一诺千金
ynsj,1=一年四季
yntd,1=有难同当
ynug,1=云南省
ynvb,1=云泥之别
ynvc,1=一念至此
ynvi,1=一念之差
ynvj,1=一念之间
ynvx,1=一怒之下
ynwr,1=以你为荣
ynyd,1=一年一度
ynyn,1=一男一女
ynyu,1=延年益寿
ynzu,1=英年早逝
ynzv,1=疑难杂症
ypbx,1=一片冰心
ypdx,1=眼皮底下
ypeh,1=一炮而红
ypgq,1=以偏概全
ypht,1=一抔黄土
yphy,1=一派胡言
ypjf,1=有屁就放
ypjh,1=一拍即合
ypkb,1=一片空白
ypli,1=有魄力
yplj,1=一片狼藉
ypls,1=一拍两散
yppm,1=一片片
yprx,1=一贫如洗
ypsu,1=一盘散沙
ypuh,1=一曝十寒
ypvl,1=一拼之力
ypyk,1=硬碰硬
ypyx,1=一颦一笑
ypzl,1=有朋自远方来
yqav,1=燕雀安知鸿鹄之志
yqbf,1=一去不复返
yqbl,1=移情别恋
yqbm,1=欲求不满
yqbt,1=一窍不通
yqbu,1=语气不善
yqbv,1=一钱不值
yqby,1=有求必应
yqdl,1=玉砌雕阑
yqdm,1=优缺点
yqdn,1=一切都有可能
yqdu,1=元气大伤
yqeb,1=一穷二白
yqei,1=一清二楚
yqff,1=意气风发
yqfh,1=右前方
yqfx,1=粤犬吠雪
yqfz,1=有其父必有其子
yqgz,1=欲擒故纵
yqhd,1=油腔滑调
yqhi,1=一气呵成
yqhj,1=邀请函
yqit,1=怨气冲天
yqjm,1=元器件
yqjn,1=一切皆有可能
yqjv,1=一切尽在不言中
yqkj,1=勇气可嘉
yqld,1=用起来
yqlr,1=以强凌弱
yqms,1=以权谋私
yqnh,1=摇旗呐喊
yqnm,1=有钱能使鬼推磨
yqql,1=欲穷千里目，更上一层楼
yqqm,1=欲穷千里目
yqrf,1=有钱人
yqru,1=由浅入深
yqrx,1=一腔热血
yqsi,1=用其所长
yqsy,1=一切随缘
yqtg,1=异曲同工
yqti,1=异曲同工之处
yqtm,1=异曲同工之妙
yqtx,1=有期徒刑
yqui,1=尤其是
yquo,1=与其说
yquu,1=摇钱树
yqvh,1=一丘之貉
yqvi,1=有气质
yqvx,1=一气之下
yqwh,1=有去无回
yqwl,1=有气无力
yqwu,1=鸦雀无声
yqxg,1=偃旗息鼓
yqxt,1=意气相投
yqyg,1=一瘸一拐
yqyh,1=一前一后
yqyj,1=寓情于景
yqyl,1=于情于理
yqyn,1=有求于你
yqyq,1=予取予求
yqyr,1=有求于人
yqyu,1=意气用事
yqyx,1=怡情养性
yqyy,1=有情有义
yrbd,1=用人不当
yrbq,1=一日不见如隔三秋
yrbu,1=遇人不淑
yrbx,1=仰人鼻息
yrby,1=用人不疑
yrej,1=迎刃而解
yrem,1=掩人耳目
yreu,1=油然而生
yrey,1=因人而异
yrfb,1=与人方便
yrfe,1=一日夫妻百日恩
yrfv,1=易如反掌
yrgd,1=优柔寡断
yrgw,1=依然故我
